CUST_KEY,NAME,ADDRESS,NATION_KEY,PHONE,ACCT_BAL,MKT_SEGMENT,COMMENT
34627,Customer#000034627,"SZuYxUvcjpmy9S,QWnEGfJtcZsxohWoR",3,13-393-226-3507,3280.45,MACHINERY,"regular sentiments sleep along the never final theodolites. silent, unusual account"
34630,Customer#000034630,W4zEMe1vVlUEQCMXm9Wkc,3,13-477-225-1746,9048.67,FURNITURE,"unts. deposits nag furiously. special, bold accounts detect quickly"
34660,Customer#000034660,eB1WbHWpwUwi,3,13-750-594-2642,-169.40,FURNITURE,requests. blithely pending requests haggle carefully. furiously ironic instructio
34687,Customer#000034687,VvSKBz4rn m7463,3,13-253-978-9394,5554.17,BUILDING,ular theodolites affix slyly sauternes. fluffily ironic pinto beans kindle flu
34776,Customer#000034776,"Tr2O4niy4SI3388OG,qUid4awELVmO45Ww7gBFVm",3,13-546-666-1413,-789.28,MACHINERY,"he excuses. carefully regular sheaves are. requests wake slyly even asymptotes. express, unu"
34778,Customer#000034778,57cD2RLi48SZkrvpn4z17Bofw7S,3,13-901-197-9709,2406.65,HOUSEHOLD,e across the furiously express requests. slyly regular accounts haggle carefully carefully pending instructions
34785,Customer#000034785,scpfIizexAmigPToYZwyRE Q3,3,13-410-507-3965,-456.93,BUILDING,excuses by the blithely pending packages wake furiously along the caref
34797,Customer#000034797,P0Kwb1HXp1UR6g5eVRT8bZJrb b5cwoms 4IZQg,3,13-944-368-7427,3519.31,FURNITURE," sentiments hinder according to"
34871,Customer#000034871,0oXUUdo0uvU,3,13-520-751-8627,3660.24,HOUSEHOLD,ges cajole. slyly bold deposits acros
34930,Customer#000034930,t ww9Tb39T1fzzgZFTUCnerhiVok4usul60F,3,13-947-866-1594,7502.60,MACHINERY,"ly according to the regular foxes. quiet, express accounts sleep furiously furiously express"
34932,Customer#000034932,XgU4uZRdqnx0tIATwKs3Vl,3,13-727-169-3334,8077.55,AUTOMOBILE,ests are slyly bold escapades. furiou
34942,Customer#000034942,AEtkBTZgR7D,3,13-668-151-9738,905.25,HOUSEHOLD," blithely unusual foxes. carefully regular ideas after the blithely "
34950,Customer#000034950,"J i1ulBCP Kp,aRvMZf071OI ,",3,13-286-934-6778,4236.59,MACHINERY,ously final deposits: slyly pending excuses print. furiously even accounts detect quickly above th
34964,Customer#000034964,wsNYkVWmaJLnddy81n,3,13-560-857-9828,483.66,FURNITURE,accounts. quickly final instructions doubt slyly across the quickl
34972,Customer#000034972,yRkw7PBV3VxlBjqvXoTgWcLu84Df44bPt,3,13-200-586-4547,8710.21,HOUSEHOLD,ts boost furiously according to the escapades. regular instructions
34979,Customer#000034979,"cNmUnKnien,z",3,13-578-257-8999,780.93,BUILDING,otes are carefully across the furiously even packages. deposits after the furious ideas lose slyly bli
34985,Customer#000034985,"FeYdSiyhaNi5,2Dy514Dk",3,13-336-396-5948,9315.16,MACHINERY,he quickly regular hockey players use busily since the pending depo
34990,Customer#000034990,F5nfECBbT0Z64,3,13-743-766-8391,5976.54,BUILDING," packages cajole quickly according to the blithely regular ideas. regula"
35001,Customer#000035001,RFbRmvRuNJiwO3bnFwak6,3,13-740-492-5239,-30.04,BUILDING,ts must have to kindle slyly along the carefully regular ideas. pa
35008,Customer#000035008,2EbzB1o36xVGkwX,3,13-410-661-3787,2123.12,BUILDING,"inal deposits. bold, ironic package"
35020,Customer#000035020,dNmnokvmwt8OQMqeF1,3,13-519-725-7570,3403.04,HOUSEHOLD," beans. carefully unusual foxes wake slyly quickly even instruct"
35026,Customer#000035026,6qfN85E9H1ew0oMfraHn9FNAe8XmqB5x4ZjJd,3,13-842-689-5201,1514.94,BUILDING," deposits thrash carefully according to the ruthlessly s"
35032,Customer#000035032,PCar6Air28sXCcQC3Jd6VXMUX0tMHEYUOJHmnQ0U,3,13-777-810-1556,4693.30,FURNITURE,"ironic, ironic pinto beans run-- quietly express ins"
35035,Customer#000035035,uNSxLz4B1fSuNPGQg3QO2NQGLw8zT8rqb,3,13-437-422-4437,9308.97,MACHINERY,are furiously final ideas. blithe
35037,Customer#000035037,vte3bY7taXksjBtkZHWQfutvhKlIPsbu,3,13-693-854-3218,6833.08,BUILDING,. bold courts are quickly against the regular pinto beans. slyly express foxes wake. furiously pen
35083,Customer#000035083,"LtLT3DEg,I8vwI,,",3,13-742-494-9701,8956.59,FURNITURE,iously ironic excuses use qui
35149,Customer#000035149,Ux15pUKEkRAatvEoc4 3ERb9PnI,3,13-481-254-6268,637.31,FURNITURE,ts cajole slyly ironic dependencies. carefully slow accounts wake furiously unusual instructions. c
35152,Customer#000035152,1YYgwxgxY7RjPDHUu41j9G80Z,3,13-297-530-2230,5166.90,MACHINERY,into beans x-ray slyly regular deposits. slyly express instructi
35196,Customer#000035196,x9mecBbpqbZTKa0,3,13-378-515-1620,2917.46,FURNITURE,"iously above the carefully even excuses. enticing, final dependencies eat among the blithe"
35215,Customer#000035215,"iSw0MVQiRYXdaeY Zftht0Qeo6J82uGwY,24,",3,13-685-451-7755,2452.93,HOUSEHOLD,e of the ideas. furiously bol
35331,Customer#000035331,"8WSTuYI6BEVXaJlCc,YffO6vv9yQNxe",3,13-239-764-1692,2606.70,MACHINERY,e after the quickly bold requests. furiously final 
35339,Customer#000035339,w8Tb3KeZ1 hveY15FNCQtJ5D x9ES,3,13-341-844-1488,7444.07,FURNITURE," deposits sleep quickly across the daring, silent requests. deposits about the regular, ironic dolphins do h"
35350,Customer#000035350," ZslQM6KHkJhm6LrB64jZsgxqBd CjOnFmWz8",3,13-397-211-7228,4217.47,FURNITURE,eposits. even accounts wake carefully. 
35358,Customer#000035358,"F31fTGVBuK1dSYeJpSGn2E,x0I6Hfv",3,13-616-267-9579,-881.19,MACHINERY,ithely express requests. carefully even requests haggle. never ironi
35390,Customer#000035390,uJjW80kcUeYzkgd40H,3,13-724-126-3921,8316.29,HOUSEHOLD,cajole after the furiously ironic 
35394,Customer#000035394,"jU,ty0LuRONOc",3,13-589-887-1208,6299.12,AUTOMOBILE,es. fluffy deposits after the special dugouts nag blithely silent deposits. platelets haggle: sly
35406,Customer#000035406,fcu D57uP1vNifVNr5f6FIZrz0R6N8J8dzuqz,3,13-472-971-4685,1329.12,HOUSEHOLD,thely pending theodolites cajole about
35458,Customer#000035458,1Yuh32lCn f41pQ5B,3,13-770-484-4590,6936.01,MACHINERY,quests among the always regul
35479,Customer#000035479,"9ED,dVjaa2byIpVWCB4RivWVN9ljshZejo",3,13-942-128-1587,8249.03,HOUSEHOLD,sleep. fluffily even accounts sleep furiously against the stealthily even accounts. quickly regular noto
35483,Customer#000035483,"Q,61ZfOzklBgy5agUK",3,13-150-482-5473,6177.32,FURNITURE," pinto beans sleep silently final, pending ti"
35487,Customer#000035487,1vC4h2sZsjQQMgu6H,3,13-233-974-5227,7887.76,MACHINERY,"courts: express, ironic packages are slyly alongside of"
35490,Customer#000035490,"VHrop8 HivuF,PBETDVBy",3,13-741-544-1407,7449.21,FURNITURE,ounts. even accounts integrate quickly final packages
35499,Customer#000035499,"rV epWTD,2wdTampQtK2gSG3,Q8VOw1j",3,13-728-224-5382,3244.06,BUILDING," bold packages. carefully even foxes sl"
35526,Customer#000035526,YMTLSiU5f7xM3lc7CZhJCSdhOF86hJWA8yb1Vq,3,13-888-149-3432,5548.44,MACHINERY,slyly even pinto beans. even requests poach fluffily. slowly even deposits sleep slyly. carefully special foxes
35558,Customer#000035558,6ccYqnHTbWRZ6lJnKusEsf cRY,3,13-648-243-7692,4002.07,AUTOMOBILE," forges use slyly ironic deposits! quickly unusual deposits haggle blithely slyly unusual packages? r"
35581,Customer#000035581,",vlvFZE,6bZDyRpyzO22kOOLJyyAOjLLb",3,13-469-413-3016,8779.07,MACHINERY,eas. dinos across the furiously pending packages are 
35598,Customer#000035598,"kIbWlT8C,DDS8,omp6NHHQBIo",3,13-386-379-6562,8837.04,FURNITURE,nst the quickly regular deposits. furiously pending theodolites alongside
35617,Customer#000035617,GVEG27MFcmdc3OowpTa6S,3,13-854-124-6915,680.14,HOUSEHOLD,"e regular, express ideas. pinto beans thrash furiously quickly final dependencies. regular, enticing instructions "
35692,Customer#000035692,j1liqVj4e3FC5ezg8JA85LRPEg09mS,3,13-204-880-4404,1493.09,HOUSEHOLD," deposits are across the express ideas. deposits haggle furious"
35714,Customer#000035714,Tz0qlsH99xMIOgFZJPXzXunXUReWVrBUOof8,3,13-541-443-5731,946.44,MACHINERY,". slyly even foxes about the regular platelets unwind fluffily even, ironic foxes. fu"
35733,Customer#000035733,"T95PS2YxQdkMwC J,Ne47bSM92H4g5H85,",3,13-723-747-6081,5926.84,FURNITURE,carefully carefully final foxes. slyly fluffy i
35751,Customer#000035751,bBV2mlUVEn2CzE1kZs68d0HymT0DhK,3,13-437-983-7496,5031.19,HOUSEHOLD,ets. silent pinto beans sublate about the blithely unusual e
35767,Customer#000035767,nlNVhvH5T Y5yv5Rq5Nrjd9IYTO2dqBE3tnGzs,3,13-313-209-3067,4136.62,BUILDING," the carefully ironic packages. carefully bold pinto beans after the ideas wake "
35770,Customer#000035770,zOTOKP7BazyIcxO8,3,13-350-548-9513,956.40,FURNITURE,"final frets haggle furiously. ironic, final requests hinder quick"
35791,Customer#000035791,ZzGoSPpLnNr78DXzXkGdNw 9IO3sjHGt,3,13-958-122-1032,1979.11,HOUSEHOLD,sly even packages affix special accounts. even deposits are blithely about the qu
35852,Customer#000035852,lMhmsnQIkuDykgiyof2XiYLlLRxHGzPMFVCitZS,3,13-488-204-7578,7893.70,FURNITURE,ss the furiously special packages. carefully bold forges are. blithely even foxes after the quickly regular package
35859,Customer#000035859,pzan736ikkVwJrqi,3,13-632-884-9702,1490.51,BUILDING,xes kindle blithely express accounts. quickly fi
35885,Customer#000035885,"Oic5k,Pqvvp6dZO R8ykM",3,13-905-743-2709,9645.21,FURNITURE," courts are blithely. furiously unusual epitaphs after the"
35911,Customer#000035911,KSCx4lqpIpX,3,13-395-388-4901,3189.52,FURNITURE,"t, ironic asymptotes boost blithely instructions. slyly close "
35971,Customer#000035971,"ApP,9thApml1",3,13-798-270-8109,1650.79,MACHINERY,ding ideas cajole. furiously regula
35975,Customer#000035975,"dDGYs3B9casK GXYnzYm,,AkZFN37i9iDPWWLOZ",3,13-181-147-3512,6924.12,HOUSEHOLD,ironic deposits cajole beneath the carefully bold excuses. accounts alo
35976,Customer#000035976,uzkh1inFHGle7Et1z0Dnv5DCb8xPfj4wA,3,13-490-212-7553,2666.67,BUILDING,jole busily across the quickly special 
35983,Customer#000035983,e3QOnNWsLGEq,3,13-113-112-4911,2144.70,FURNITURE,"structions; pending, even deposits at the blithely final dependencies sleep fluffil"
35988,Customer#000035988,"AjjR9aCR7jJjxmO6W05vPtrQtBXL,U",3,13-491-478-3771,3357.16,FURNITURE,"final patterns use permanently above the pending, careful dependencies. asymptotes sleep. carefully ironic i"
36009,Customer#000036009,ARfmMwg5t9jgHfPbiEJ,3,13-723-236-9347,3013.82,HOUSEHOLD,s. special requests across the final requests ought to are about the blithely ex
36014,Customer#000036014,q2u2 cY6u4TsFPZJ,3,13-594-841-9027,-670.17,FURNITURE,furiously final theodolites. pending deposits sleep carefully quickly even theodolites. carefully quiet dinos wak
36023,Customer#000036023,vY HcmGauewQT5k89BgmXVygwtxy2psOWS,3,13-770-146-3655,4203.84,FURNITURE,eodolites. packages boost fluffil
36042,Customer#000036042,NF3qnUpkUW1Xot9,3,13-744-116-5654,2713.46,HOUSEHOLD,ts are after the blithely even accounts. slyly regular instru
36078,Customer#000036078,yapOgU5rlD,3,13-581-724-2888,-0.01,BUILDING,blithely regular ideas. fluffily final requests haggle. quickly regular excuses haggle furiously. slyly ironic grouc
36082,Customer#000036082,Cl0opeyC0KHCaebf,3,13-268-789-5262,1850.96,AUTOMOBILE,es. blithely regular instructions sleep; requests nag carefu
36090,Customer#000036090,ZYfQd VmPqnPEIG6nN0,3,13-263-818-9270,4360.10,AUTOMOBILE,"iously regular, regular packages. s"
36104,Customer#000036104,"jl38khjazeVK7BOVeQXvjsq,v",3,13-519-550-1528,1048.73,AUTOMOBILE," ironic ideas. final accounts ar"
36133,Customer#000036133,qdXJKb2y5gqPBHsrfb66F4Y,3,13-280-358-3861,7927.51,BUILDING,arefully among the foxes. even theodolites nag according to the special warhorses. pending ideas mold. blit
36149,Customer#000036149,"XT5BHtEDk7pasZW,yHlakwlA79IkNt",3,13-980-183-6606,2557.32,MACHINERY," ironic accounts across the furiously final requests boost slyly express pinto beans. carefully unusual request"
36151,Customer#000036151,gZMtDuGhJ lrI P4dxlk TE2v1K15N4jxa6v5h,3,13-238-717-1190,9042.66,HOUSEHOLD,"he even, final packages. unusual packages atop the carefully unusual requests sleep carefully slyl"
36153,Customer#000036153,"ws v0elRryAfWo,0UQIF209z",3,13-832-517-3369,4629.28,FURNITURE,ackages use furiously blithely special 
36170,Customer#000036170,kydSf8cF3HZvlX,3,13-660-628-5532,1927.88,HOUSEHOLD,ses haggle slyly after the furiously ironic packages. quickly unusual acco
36173,Customer#000036173,YOg1BTyVAl89rMnm1TePhwDpJhHLrdkUP,3,13-115-666-6607,1551.08,BUILDING,ng the bold deposits. foxes wake dogged packages. slyly express deposits sleep slyly even ideas. exp
36191,Customer#000036191,"jClaClT,Mbn tZRx1S6dqlGr4mxZg0",3,13-232-387-7344,5963.97,AUTOMOBILE,courts are. furiously pending accounts doubt. ironically final dependencies nag.
36202,Customer#000036202,RjaJhZFvlMquaL3XZNetfSHJoAOr,3,13-530-430-2498,7899.80,AUTOMOBILE,"ording to the quietly regular packages. bold, final accounts wake quickly aft"
36203,Customer#000036203,FyCGzw9Ysj7n8ZodvG5 nicvfwNCj8X,3,13-151-380-2633,-62.69,MACHINERY," platelets besides the packages sleep fluffily above the slyly unusual excuses. sil"
36212,Customer#000036212,pXom0F6pLSpGwg5rRuQN9ezTV0jmEoZgkui5EL,3,13-451-949-4357,3800.54,MACHINERY,"ual, final dolphins. silent packages wake blithely according "
36215,Customer#000036215,WgeWMNlWuSIDiMq,3,13-487-689-8488,1318.17,MACHINERY,ously slyly bold instructions. packages affix across the qu
36218,Customer#000036218,Ibwfwilwc78NLZ trVXtxjXjCucD1BHxvyQ,3,13-599-449-4425,8496.62,HOUSEHOLD,ans. furiously unusual packages wake slyly: fluffily unusual packages nag around the regularly f
36316,Customer#000036316,f4tvAM82aCB59SWoNpOdmiTTQnSm5HagzSNanCaq,3,13-134-619-9985,185.06,BUILDING,ress accounts haggle behind the even asymptotes. quickly silent accounts detect! fur
36363,Customer#000036363,AiczLzfwLEI2iz0gQ1nMJu6ymZHGjlUNFUz6,3,13-555-116-2943,8440.09,BUILDING,"sias. depths are furiously. slyly special hockey players wake against the slyly bold instructions. bold, regular"
36374,Customer#000036374,5wvA375vOFv2PBRl4RGa8RB30pDbeOJvpgh99,3,13-417-580-2551,4883.87,AUTOMOBILE,furiously final instructions across the regular warhorses wake furiously final instructions. requests alongside of 
36395,Customer#000036395,"9yqQJZ2Uadw,TaC UFXs2lMA08Z7YZK bT",3,13-992-214-5255,3945.45,HOUSEHOLD,"ut the bold pains wake around the even, re"
36467,Customer#000036467,"ueUWY3 6MWa7 Nrw5gEWAdk,dE5RkJKI28 alQ0",3,13-515-195-5993,8017.45,HOUSEHOLD,yly unusual packages wake carefully. carefully ironic requests integrate carefully final asymptotes. carefully
36469,Customer#000036469,tDYU0Wi6DQGJidQ4,3,13-898-849-4505,-618.43,AUTOMOBILE,s nag fluffily along the carefully ironic packages. slyly final dependencies across the blithely ev
36470,Customer#000036470,"txGVZa1sWzdHLVdczB826yu3xTi87o,qhjTC6",3,13-909-965-3416,9990.92,HOUSEHOLD,tes haggle quickly. unusual packages wake caref
36474,Customer#000036474,WocV1hGwbpJI0NtQ4,3,13-268-469-1359,6109.39,MACHINERY,"slyly regular decoys above the blithely ironic packages wake slyly according to the final, s"
36567,Customer#000036567,"Wn0sAug9BtqH09caN9li6,eXLMxq3q1Yn",3,13-969-655-6009,6792.03,FURNITURE," deposits. slyly final deposits integrate quickly after the fur"
36585,Customer#000036585,PLSBELUNYuvDq2RadWvPd,3,13-999-738-8121,7641.67,HOUSEHOLD,round the quickly ironic orbi
36597,Customer#000036597,ULoxosPbJChORxhJidZhCfIkCRkrQJpaXq,3,13-364-504-3030,986.44,AUTOMOBILE,"slyly regular platelets. even, ironic reques"
36603,Customer#000036603,"BSEvBRC5H2QkuT7SOGz,CK,5PmiK",3,13-778-937-8247,-481.87,MACHINERY,"hockey players cajole ironic, final deposits. carefully ironic requests"
36612,Customer#000036612,ERjHkRHJh0TiZZK,3,13-384-792-5512,5800.54,FURNITURE,"e quickly: quickly bold requests cajole carefully blithe, busy pinto beans. pending deposits ar"
36621,Customer#000036621,3tDmbxfwp v,3,13-262-413-1529,7410.80,BUILDING,ithely according to the blithel
36628,Customer#000036628,"d0Yrxen,LOs4Ff6AuMLUtRihSu nIuHVB8sX",3,13-936-994-3083,4800.83,BUILDING," wake slyly along the regular deposits. furiously even platelets according to t"
36636,Customer#000036636,"0Xtjx2ARq,KGPN y86Eu,gC9V61rB",3,13-763-751-8580,8585.19,AUTOMOBILE,deposits are slyly special packages. fluffily final accounts wake blithely. 
36744,Customer#000036744,"kg39 KSIQ4hu5xRVJe Fol,ogYK4wiQub, UTbw",3,13-603-181-2834,7040.48,AUTOMOBILE," carefully above the carefully regular packages. furiously ironic requests at the ironic requests haggle slyly acc"
36749,Customer#000036749,l0BkOvIt8ANLiN,3,13-464-879-5816,-649.52,BUILDING,ithely above the blithely daring deposits. blithely regular accounts according to the fin
36778,Customer#000036778,"3r6iZkIDk3IyhewfmKw463RMMv,A",3,13-240-901-9802,5371.00,MACHINERY,le slyly furiously final deposits. furiously slow packages use against the bold 
36846,Customer#000036846,wevNezgnBHfHSAeuJY3WaZQ6eKdk7C,3,13-135-630-1904,4276.12,AUTOMOBILE,"lithely at the daring packages. special, express accounts alon"
36860,Customer#000036860,hFDwdNJMlQjOMREallg,3,13-669-328-3015,999.59,HOUSEHOLD,yly even packages sleep blithely. final ideas detec
36862,Customer#000036862,"TfDcMtputGz Ip91Lke,JhbGaEpougcUM",3,13-517-294-5717,5636.51,HOUSEHOLD,"usual foxes cajole fluffily blithely unusual theodolites. slyly even asymptotes sleep always blithe, bold"
36902,Customer#000036902,nCUCadobbPGA0pzd1yEX3RE,3,13-301-654-8016,8905.80,AUTOMOBILE,"le blithely final packages. pending, pending foxes impress qu"
36952,Customer#000036952,ejNxTdNkwL9kbNTpQjU0uOA7aLsIofeql7yWh,3,13-568-985-8109,8465.74,FURNITURE,"he deposits. blithely bold packages cajole after the ironic, "
36976,Customer#000036976,FNMlQKtI6FrMod80So Od4hXo,3,13-749-143-1729,1130.94,BUILDING," even accounts. final somas are blithely. furiously reg"
37003,Customer#000037003,1dDRNmzKSCCMCD,3,13-312-274-5453,6801.86,FURNITURE,ut the regular instructions. slyly regular dolphins was always unusual theodolites. final
37025,Customer#000037025,qOcUoDwehlqdmUuXypSAE,3,13-590-418-5272,4213.33,AUTOMOBILE,into beans against the pinto beans use carefully even realms. spe
37045,Customer#000037045,qafS TRNJAXNAIzfIw,3,13-131-743-3585,1509.40,HOUSEHOLD," deposits. fluffily pending dependencies serve quick"
37061,Customer#000037061,"OTzMijXm7lB9Op,Xos7glinLi,GcOqMtK8",3,13-930-867-4401,3652.37,BUILDING,aggle carefully carefully express pinto beans. thin packages boost in place of the slyly enticin
37073,Customer#000037073,"MoKvg67dl,jS1B",3,13-532-160-3648,1929.81,HOUSEHOLD," wake blithely regular pinto beans. carefully fluffy ideas kindle about the reg"
37080,Customer#000037080,"G3RFUe4ZpyQW4VhsUSAFRT9V,rEHV0",3,13-791-534-9417,6707.50,BUILDING,es detect blithely across the fluffily even requests. carefully final requests de
37083,Customer#000037083,FbuJzB86T0FMTibuw,3,13-333-980-2721,2841.56,HOUSEHOLD,ing asymptotes. furiously express packages wake never blithe asymptotes. ironic asymptotes engage furiously qu
37093,Customer#000037093,n1f01uVED 9 T,3,13-516-954-2527,-510.96,MACHINERY,l packages dazzle blithely even theodolites. theodolites wake slyly careful packages. regular requests wake; brave 
37112,Customer#000037112,R aRFxQgjRVljFXwGtY8BK8Y4JC63j,3,13-116-773-9519,5339.61,AUTOMOBILE," bold, ironic asymptotes. carefully pending instructions cajole. quickly express tit"
